index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
17306,41,5,28/02/2014,433,1,0,0,0,4239.738931283529
617975,894,1,07/07/2014,958,1,0,0,1,7809.975918202486
668657,169,6,03/05/2014,801,1,0,0,0,6459.962189650978
460228,1012,1,09/06/2014,0,0,0,a,0,0.0
26534,310,4,29/08/2013,868,1,1,0,0,8258.665694460797
8504,1003,3,22/01/2014,847,1,1,0,0,8016.660309903498
253700,970,3,28/08/2013,429,1,1,0,0,5580.69834496174
586553,239,5,27/09/2013,627,1,1,0,0,6762.462066242064
463307,998,1,16/03/2015,647,1,1,0,0,7169.899797894992
245670,278,5,14/06/2013,692,1,0,0,0,5756.680808028963
291128,49,2,26/05/2015,539,1,0,0,1,5402.335909215966
615053,603,3,28/08/2013,0,0,1,0,1,0.0
263461,658,2,30/04/2013,824,1,1,0,0,7965.224621688481
42414,1072,3,06/02/2013,786,1,1,0,0,7517.254185150901
527688,1028,2,22/10/2013,587,1,1,0,1,6714.649629166641
697845,288,4,18/06/2015,489,1,1,0,0,6181.352408605977
28136,111,1,30/03/2015,838,1,1,0,1,8505.880062195007
245444,581,2,14/07/2015,703,1,1,0,0,7623.708273827797
394116,979,7,12/05/2013,0,0,0,0,0,0.0
601504,644,7,22/02/2015,0,0,0,0,0,0.0
349857,589,1,03/06/2013,577,1,1,0,0,6608.755983788404
658989,295,2,25/02/2014,619,1,0,0,0,5563.401300823432
73913,388,1,18/02/2013,1586,1,1,0,0,12627.078621552093
579219,9,6,04/10/2014,621,1,0,0,0,5559.723154880165
628094,445,4,29/08/2013,1381,1,1,0,1,11391.123075460317
430442,204,4,05/09/2013,445,1,0,0,1,4487.0282817689
694123,296,1,06/10/2014,1011,1,1,0,0,9560.954431907914
637678,497,7,24/05/2015,0,0,0,0,0,0.0
697006,481,1,18/02/2013,523,1,1,0,0,6171.5610402626335
174454,1100,6,06/12/2014,569,1,0,0,0,5155.121444895514
290329,588,6,14/12/2013,614,1,0,0,0,5361.438807224506
79977,290,2,07/01/2014,918,1,1,0,1,8662.906263136421
561228,1107,4,28/05/2015,635,1,0,0,1,5676.154820696975
645402,1019,6,25/01/2014,820,1,0,0,0,6330.780141643016
187053,945,5,17/01/2014,545,1,0,0,0,4748.786949953006
545699,770,7,26/10/2014,0,0,0,0,0,0.0
101633,1041,4,15/08/2013,0,0,1,a,1,0.0
281213,433,3,31/07/2013,898,1,1,0,1,8511.635618339991
303302,190,2,19/11/2013,738,1,1,0,0,7739.4053140407195
358148,843,3,29/07/2015,962,1,1,0,1,9128.387320357899
686634,937,3,27/03/2013,689,1,1,0,1,7036.5867164010415
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,5316.284045977576
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,3441.492640725861
12107,734,6,10/01/2015,289,1,0,0,0,3290.3240682444302
469435,892,4,10/10/2013,861,1,1,0,0,8188.864242882351
500089,96,4,04/04/2013,532,1,0,0,1,4862.310005709529
290988,578,2,23/06/2015,762,1,0,0,0,6666.284012816148
178794,593,3,09/04/2014,1035,1,0,0,0,8021.453616670158
624708,958,2,06/05/2014,595,1,1,0,0,6699.159945712425
677489,944,5,05/09/2014,1135,1,1,0,1,9915.101652235084
298677,524,5,15/11/2013,913,1,0,0,0,7228.0708230684395
703190,311,1,23/12/2013,1049,1,0,0,1,8476.621654190356
130811,501,3,18/02/2015,615,1,1,0,1,6901.852620730351
110239,1039,3,31/07/2013,1233,1,1,0,1,10454.440359874221
624648,511,1,14/07/2014,863,1,1,0,0,8537.133861405076
217090,58,4,30/07/2015,594,1,1,0,0,6890.725178075489
110364,963,5,24/07/2015,717,1,0,0,1,6180.28011905821
678970,860,4,23/01/2014,638,1,1,0,0,6692.987437783042
418148,114,1,08/06/2015,515,1,0,0,0,5306.451494369772
445220,20,3,13/02/2013,753,1,0,0,1,6228.88156941958
126944,33,4,20/06/2013,743,1,1,0,0,7469.423752865521
349411,255,2,19/02/2013,621,1,1,0,0,6720.372360149282
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3603.4666387889883
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,6844.747624670679
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,5840.288124251179
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,4245.743723451451
85679,234,3,27/11/2013,787,1,0,0,0,6669.229163376149
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,0.0
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,5832.321483239764
663580,705,6,03/05/2014,686,1,0,0,0,5685.724766227824
46119,244,5,27/12/2013,534,1,0,0,1,5054.456909520959
250823,513,3,10/12/2014,1681,1,0,0,0,12215.690465393185
613782,894,6,22/03/2014,753,1,0,0,0,6007.950461347646
200809,974,2,05/02/2013,1806,1,1,0,0,13790.592230529059
269386,814,7,15/06/2014,0,0,0,0,0,0.0
288820,989,5,20/03/2015,637,1,1,0,0,6799.824684590101
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,6938.883702023129
260287,875,6,10/08/2013,352,1,0,0,0,3596.489574323641
168584,914,7,08/06/2014,0,0,0,0,0,0.0
667415,1017,4,03/10/2013,0,0,0,a,0,0.0
666578,880,1,25/05/2015,0,0,0,a,0,0.0
443663,813,1,17/03/2014,845,1,1,0,0,8252.509867775312
103282,374,1,05/05/2014,1097,1,1,0,0,9903.350813212048
659814,883,3,22/07/2015,417,1,0,0,1,4529.1110505166
204523,348,4,22/08/2013,665,1,0,0,1,5775.292740284698
105679,529,5,26/04/2013,777,1,1,0,0,7462.143245422747
571093,758,6,31/08/2013,415,1,0,0,0,4006.484455292113
41097,698,6,17/08/2013,1706,1,0,0,0,11831.444609560771
139328,1115,2,05/11/2013,411,1,1,0,0,5616.733369016962
338773,216,2,20/08/2013,676,1,0,0,1,6016.37824746751
196518,753,7,27/07/2014,0,0,0,0,0,0.0
283593,736,1,14/04/2014,641,1,1,0,1,7102.085679705953
260425,229,5,26/06/2015,653,1,0,0,0,5822.966149368789
8772,1078,6,25/04/2015,438,1,0,0,0,4251.985682501807
165827,715,4,19/06/2014,688,1,1,0,0,7181.759759846493
711567,748,2,12/08/2014,344,1,0,0,1,4067.868708658265
25887,202,7,08/12/2013,0,0,0,0,0,0.0
46929,626,5,06/02/2015,922,1,1,0,0,8538.415741816221
252401,364,2,10/06/2014,660,1,0,0,0,5927.436873478582
544688,791,6,14/02/2015,831,1,0,0,0,6602.346083476907
630754,8,6,07/09/2013,307,1,0,0,0,3480.5980127039365
355922,33,1,20/10/2014,932,1,1,0,0,9127.66816725221
553915,54,1,25/11/2013,560,1,0,0,0,5474.884480877372
491425,59,2,03/06/2014,691,1,1,0,0,7442.386561658466
42394,681,1,29/12/2014,431,1,0,0,1,4825.776267173351
178531,267,5,13/12/2013,1510,1,0,0,0,10915.460133778804
63227,39,1,07/01/2013,1046,1,1,0,0,9365.515707264945
513313,557,2,30/07/2013,721,1,1,0,1,7498.770644514239
522520,1058,4,29/08/2013,678,1,1,0,1,7042.320854667865
492008,99,1,09/02/2015,431,1,0,0,0,4666.48699034733
26376,641,4,13/02/2014,560,1,0,0,0,4993.010032778722
141308,537,5,13/02/2015,646,1,0,0,0,5595.514060716843
695853,198,5,02/05/2014,493,1,1,0,1,5996.755258573045
699596,994,6,20/06/2015,257,1,0,0,0,3231.2898286445998
11724,1034,5,14/02/2014,796,1,0,0,0,6288.870983902365
475449,1068,4,09/10/2014,293,1,1,0,0,4865.239013536135
77094,264,3,07/08/2013,837,1,0,0,0,6856.934220715251
596587,427,2,28/05/2013,829,1,1,0,1,8104.153455498337
424708,663,1,03/02/2014,803,1,1,0,0,7978.661935380427
133400,452,2,09/06/2015,438,1,0,0,0,4713.368865387456
372317,78,4,15/01/2015,502,1,1,0,0,6121.80374071718
469875,487,5,21/11/2014,640,1,0,0,0,5726.72873189376
489986,960,3,20/05/2015,614,1,1,0,0,6887.883966773166
76537,209,4,14/11/2013,582,1,0,0,0,5345.231612174015
228691,506,5,28/06/2013,794,1,0,0,0,6349.49756431306
500104,789,4,07/05/2015,522,1,1,0,0,6269.757182414178
351509,257,2,02/04/2013,916,1,0,0,1,7321.632931352011
403418,367,1,27/10/2014,520,1,0,0,0,5299.559571962338
141754,264,2,29/07/2014,813,1,1,0,1,8242.586716206977
708723,464,3,29/04/2015,1234,1,1,0,0,10688.258878849447
606514,459,5,06/06/2014,1228,1,1,0,0,10406.004992977425
573456,841,3,10/12/2014,411,1,0,0,0,4471.797736377455
412036,675,4,21/11/2013,675,1,1,0,0,7132.274023639155
454167,150,2,05/05/2015,824,1,1,0,0,8347.511535184458
536326,808,5,26/06/2015,585,1,0,0,0,5327.361611422675
195050,4,2,11/03/2014,1092,1,0,0,0,8497.746592716197
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5668.767042917258
549369,17,5,15/03/2013,823,1,0,0,0,6488.560639994568
525044,844,1,15/12/2014,582,1,1,0,0,6953.703171388886
92889,1112,5,11/04/2014,700,1,0,0,0,5761.015647958324
417990,639,2,24/06/2014,418,1,0,0,0,4428.7300658577005
560400,968,1,02/12/2013,1339,1,1,0,0,11371.912139886816
332572,329,6,09/11/2013,429,1,0,0,0,4241.5393951927545
380004,365,2,21/01/2014,571,1,1,0,0,6513.7211807756685
380320,682,2,07/10/2014,2045,1,1,0,0,15693.948953929415
485277,1084,5,08/05/2015,810,1,1,0,0,7894.887656574312
214984,1107,4,23/07/2015,590,1,0,0,0,5424.555730927328
347030,601,3,01/01/2014,0,0,0,a,1,0.0
554331,450,5,02/08/2013,1138,1,1,0,1,9824.959416954895
180182,808,3,20/08/2014,589,1,1,0,1,6756.938666151487
91585,226,5,31/05/2013,1038,1,1,0,0,9123.677891102678
337287,224,6,01/06/2013,432,1,0,0,0,4103.548836174479
5922,364,2,10/12/2013,592,1,0,0,0,5571.187541368185
668590,483,1,27/05/2013,787,1,1,0,0,7876.24647544371
162038,536,6,01/11/2014,0,0,0,a,0,0.0
570046,346,5,05/12/2014,857,1,1,0,0,8373.791229430004
125515,1010,3,10/06/2015,618,1,0,0,0,5646.056288196996
631827,927,5,24/01/2014,774,1,1,0,0,7429.833733926702
488238,476,3,10/04/2013,670,1,1,0,0,6969.171370712575
595013,309,1,06/04/2015,0,0,0,b,1,0.0
669612,190,5,21/03/2014,684,1,1,0,0,7055.88004472357
522340,1065,6,25/04/2015,320,1,0,0,0,3538.7444665487856
145188,429,7,18/05/2014,0,0,0,0,0,0.0
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,6286.860429725493
423909,184,6,21/06/2014,486,1,0,0,0,4591.907270854688
5513,885,4,09/10/2014,862,1,1,0,1,8382.935678959126
157741,331,6,18/01/2014,597,1,0,0,0,5074.781806877465
403411,805,5,06/03/2015,557,1,1,0,0,6333.988948214275
668630,379,4,26/06/2014,432,1,0,0,0,4395.686689856346
679924,454,5,31/10/2014,0,0,0,a,1,0.0
127691,780,6,26/01/2013,263,1,0,0,0,2845.6472482411773
350679,712,5,24/05/2013,501,1,0,0,1,4551.551959103264
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,0.0
491932,1112,2,17/03/2015,777,1,1,0,0,7863.605889729166
528951,645,1,18/05/2015,1573,1,1,0,0,12900.53174505406
708502,271,5,15/05/2015,788,1,0,0,1,6638.709674485202
225772,664,3,03/04/2013,537,1,0,0,0,4845.396436522191
646442,680,1,05/08/2013,823,1,0,0,0,6867.479178722715
65737,534,4,21/03/2013,503,1,1,0,0,5843.034015251789
495271,3,5,30/05/2014,965,1,0,0,0,7570.581211279088
678378,877,1,30/12/2013,1155,1,0,0,1,9041.159127270628
540127,674,4,11/09/2014,898,1,0,0,0,7269.3580495634815
655764,396,4,05/09/2013,1204,1,0,0,0,9016.119729931816
668040,931,6,06/04/2013,251,1,0,0,0,2840.5645399459754
5574,578,3,03/09/2014,909,1,1,0,0,8710.652020749869
540911,409,5,11/07/2014,467,1,0,0,0,4550.552443626395
234996,206,6,18/05/2013,498,1,0,0,0,4481.889943619608
144721,108,6,21/12/2013,1180,1,0,0,0,8864.571724271344
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7442.404670874297
685198,1080,3,04/12/2013,920,1,1,0,0,8661.106279838365
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,11805.607871103974
452872,554,6,02/03/2013,345,1,0,0,0,3429.0476130128955
438242,971,5,12/09/2014,882,1,0,0,0,7051.867119990813
173708,736,3,03/07/2013,550,1,1,0,0,6300.864322513749
500897,1113,3,13/03/2013,617,1,0,0,0,5237.4568577062455
252009,345,6,17/01/2015,313,1,0,0,0,3495.647165818198
489277,358,1,27/01/2014,974,1,0,0,0,7751.633554996166
217799,27,6,31/08/2013,909,1,0,0,0,7105.700798505568
570087,210,3,27/02/2013,266,1,0,0,0,3214.668303153012
277343,1087,6,21/09/2013,530,1,0,0,0,4683.980015931069
246393,344,1,11/05/2015,1258,1,0,0,1,9787.295334492635
333826,116,1,24/02/2014,764,1,0,0,0,6545.653644165548
273126,385,4,09/05/2013,0,0,0,a,0,0.0
633257,139,2,07/07/2015,402,1,0,0,0,4572.660961381625
536436,837,3,20/03/2013,274,1,1,0,0,4489.217647508136
392807,151,6,22/03/2014,642,1,0,0,0,5442.412444539019
9658,325,5,05/06/2015,727,1,1,0,0,7533.128646803147
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6631.574479322415
463735,916,6,27/07/2013,581,1,0,0,0,4954.151509719086
639793,784,4,23/01/2014,797,1,1,0,0,7667.536827345262
480953,632,5,15/02/2013,807,1,0,0,0,6269.499745939684
410159,391,1,18/02/2013,950,1,1,0,0,8772.291472381272
615202,398,2,17/02/2015,615,1,1,0,0,6951.409564054105
293906,929,1,05/05/2014,904,1,1,0,0,8653.669345639355
392923,294,1,10/02/2014,946,1,0,0,0,7615.4101593701635
196232,319,1,07/07/2014,783,1,0,0,0,6789.358973191469
596255,75,6,07/03/2015,621,1,0,0,0,5462.570216639957
549235,178,5,14/06/2013,943,1,0,0,0,7292.239626048133
230156,779,4,07/03/2013,807,1,1,0,0,7642.4850556789315
597117,737,2,25/11/2014,1077,1,1,0,0,9862.74552416068
685371,305,5,21/02/2014,502,1,1,0,0,5902.91870234668
646858,454,6,11/01/2014,257,1,0,0,0,2992.7647643479286
251679,218,5,08/11/2013,693,1,1,0,0,7222.027976673795
67256,820,3,05/06/2013,1138,1,1,0,0,9819.887550655752
241647,898,1,01/07/2013,1057,1,1,0,0,9505.460640635341
84242,125,4,03/07/2014,1877,1,1,0,0,14497.327703778283
264455,829,4,10/10/2013,808,1,1,0,0,7876.753935182933
700950,451,6,06/06/2015,482,1,0,0,0,4665.622566054342
466720,78,2,27/01/2015,519,1,1,0,0,6387.761827916489
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,5650.826508805738
88172,255,3,01/07/2015,698,1,1,0,1,7598.172582850326
441975,450,7,09/11/2014,0,0,0,0,0,0.0
66246,132,3,28/01/2015,603,1,1,0,0,6811.34709075006
400714,704,2,01/04/2014,1343,1,1,0,0,11232.804739719373
629670,956,4,28/11/2013,512,1,0,0,0,4820.82526524947
354403,1105,1,13/10/2014,425,1,0,0,1,4652.838121076289
229713,395,5,08/05/2015,583,1,1,0,0,6618.56625332078
392982,224,2,12/02/2013,342,1,0,0,0,3743.377097074699
16858,291,6,28/03/2015,456,1,0,0,0,4442.78990657191
201905,86,3,05/06/2013,673,1,1,0,0,7107.703295836167
53626,963,4,23/05/2013,1106,1,0,0,0,8216.5398076165
475129,246,2,04/02/2014,1058,1,1,0,0,9506.487405473134
504712,846,4,26/09/2013,786,1,1,0,0,7716.2012770125875
600087,476,3,24/09/2014,560,1,0,0,0,5334.770752739045
230229,773,1,15/06/2015,921,1,1,0,0,8962.535039254057
675976,1108,2,17/12/2013,1101,1,1,0,0,9839.223830013245
137686,147,1,30/06/2014,1199,1,1,0,0,10601.118738113728
582562,929,1,05/08/2013,1015,1,0,0,0,7995.14695545251
323476,619,5,09/05/2014,483,1,1,0,0,5836.218958590529
136418,719,7,19/07/2015,0,0,0,0,0,0.0
111652,131,5,22/11/2013,614,1,1,0,0,6763.358881460968
678755,502,6,30/05/2015,1380,1,0,0,0,10079.960807850177
67477,1006,1,08/07/2013,766,1,0,0,0,6443.242908822955
564828,120,2,20/08/2013,558,1,0,0,0,5272.117052029411
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4944.711148536473
230390,190,1,30/09/2013,695,1,0,0,0,6209.306795379438
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,9665.355687162606
413992,509,6,15/06/2013,367,1,0,0,0,3676.0739484506194
281975,1057,3,17/09/2014,592,1,1,0,0,6728.001270161651
197809,990,3,28/01/2015,528,1,1,0,0,6233.082856962341
383747,130,1,04/08/2014,677,1,1,0,1,7535.864314580802
337889,571,6,28/02/2015,782,1,0,0,0,6344.6675057386165
654060,675,2,19/02/2013,521,1,1,0,0,6053.769116557669
604564,424,6,16/05/2015,811,1,0,0,0,6635.348149852711
174211,722,6,10/01/2015,1081,1,0,0,0,8091.816907497472
197231,891,4,24/07/2014,936,1,0,0,1,7451.552189951355
514692,244,3,03/09/2014,566,1,1,0,0,6680.136821973603
15349,338,7,17/08/2014,0,0,0,0,1,0.0
206461,532,1,25/11/2013,1311,1,0,0,0,9957.236674626765
10577,762,1,26/08/2013,431,1,1,0,1,5821.192159329483
497421,523,2,05/08/2014,1627,1,1,0,1,13158.78360520507
415599,947,5,20/06/2014,1197,1,1,0,1,10198.294006477867
51571,584,2,12/08/2014,325,1,0,0,1,3976.3750815226813
609730,456,4,18/12/2014,1239,1,1,0,0,10758.204153416853
296632,905,1,08/04/2013,1936,1,1,0,0,14735.032881507417
423520,186,6,07/02/2015,399,1,0,0,0,4067.7735248709796
290548,798,4,04/06/2015,984,1,1,a,0,8335.98190382804
419665,276,3,11/03/2015,431,1,0,0,0,4518.9752336418605
420538,856,3,02/01/2013,1001,1,0,0,1,7571.938179280551
217544,538,2,20/01/2015,542,1,0,0,0,5170.16658729373
132638,904,7,22/02/2015,0,0,0,0,0,0.0
161231,1093,5,16/08/2013,921,1,1,0,1,8424.687063109479
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,8437.001536506461
468622,1092,7,01/03/2015,0,0,0,0,0,0.0
305160,641,4,25/07/2013,439,1,0,0,1,4331.624071316561
2335,835,3,05/02/2014,693,1,1,0,0,7131.837329106638
3194,87,7,29/12/2013,0,0,0,0,0,0.0
412316,979,5,04/07/2014,642,1,1,0,0,6811.993117018545
98287,295,1,04/05/2015,786,1,1,0,0,8174.000434036425
695502,1103,2,03/06/2014,459,1,1,0,0,5885.829280805599
630407,155,4,29/08/2013,571,1,1,0,1,6524.099361556233
571087,744,3,06/05/2015,820,1,1,0,0,8159.910748617956
432742,93,4,17/07/2014,634,1,1,0,1,7019.520817209559
71057,753,3,24/04/2013,756,1,1,0,0,7457.956423454685
256949,904,7,08/09/2013,0,0,0,0,0,0.0
497297,980,1,18/11/2013,801,1,1,0,0,8084.962793285435
362059,1081,2,05/05/2015,786,1,1,0,0,7982.950510052557
114603,581,2,09/06/2015,521,1,0,0,0,5197.769785556535
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,6960.738372559426
477958,844,3,03/06/2015,664,1,1,0,0,7231.86389602616
372155,343,1,12/05/2014,572,1,0,0,0,5443.068192071631
497614,714,2,03/12/2013,364,1,1,0,0,5422.053516515938
115863,397,1,01/07/2013,1027,1,1,0,0,9395.906001417781
536522,967,2,19/08/2014,1075,1,1,0,1,9757.008714161988
60343,188,5,04/01/2013,370,1,0,0,1,3688.839580105967
150664,302,1,08/06/2015,276,1,0,0,0,3830.924930643465
7299,281,6,03/08/2013,683,1,0,0,0,5684.343912391982
114384,684,6,31/08/2013,731,1,0,0,0,5932.213413824327
693342,690,1,30/03/2015,1007,1,1,0,1,9446.567998284765
547500,357,4,25/04/2013,946,1,1,0,0,8588.833383510588
24623,1071,3,07/05/2014,748,1,1,0,0,7532.397291520028
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,0.0
670167,730,5,31/05/2013,1429,1,1,0,0,11420.57026137656
224544,172,2,03/02/2015,881,1,1,0,0,8588.496900037746
108066,310,2,24/09/2013,780,1,1,0,0,7912.526719414804
694229,913,6,12/04/2014,1103,1,0,0,0,8154.326279158646
234270,544,3,09/01/2013,2176,1,1,0,0,15985.444820860692
172277,1000,2,05/03/2013,893,1,1,0,0,8287.18361594074
562833,16,1,27/04/2015,1070,1,1,0,0,9914.364589949197
467388,1026,1,18/02/2013,1630,1,1,0,0,12801.719315877592
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,3605.6087323022075
180279,515,5,05/09/2014,887,1,1,0,0,8431.02617228555
563513,600,1,15/09/2014,726,1,1,0,0,7761.376094605599
673266,413,5,11/04/2014,936,1,0,0,0,7292.058035284514
361359,233,5,17/04/2015,1064,1,1,0,0,9528.388969720574
570560,594,2,14/07/2015,489,1,1,0,0,6324.927964970993
429539,239,2,16/12/2014,603,1,1,0,0,7090.530562933651
549400,390,6,13/06/2015,886,1,0,0,0,7126.557500685332
150021,100,3,14/08/2013,853,1,1,0,1,8311.182373131043
696001,360,5,11/10/2013,886,1,1,0,1,8382.395043384342
441003,1084,4,12/12/2013,827,1,0,0,0,6736.135531038453
704418,525,4,05/12/2013,1058,1,1,0,0,9499.778418296366
230374,1042,2,02/09/2014,586,1,1,0,0,6763.947386895248
538264,734,5,31/05/2013,850,1,1,0,0,7911.076322041918
287032,686,5,10/04/2015,695,1,0,0,1,5979.153692450724
347925,474,5,25/10/2013,810,1,1,0,1,7912.918519303028
565729,1089,4,30/04/2015,1343,1,1,0,0,11181.001807940891
622490,448,6,15/06/2013,490,1,0,0,0,4430.289019875985
87673,349,6,31/01/2015,807,1,0,0,0,6496.409215478459
678101,943,7,20/07/2014,0,0,0,0,0,0.0
523800,358,6,02/03/2013,1247,1,0,0,0,8923.710685586615
148824,820,5,11/10/2013,1186,1,1,0,0,10091.155002091196
214350,560,5,15/08/2014,1511,1,0,0,1,10934.281521839264
24194,1062,5,12/07/2013,514,1,0,0,1,4640.189743286057
622560,849,1,09/09/2013,1038,1,1,0,0,9468.495338716253
412622,1095,5,06/12/2013,887,1,1,0,0,8303.567858603317
393964,694,3,24/07/2013,621,1,0,0,0,5461.65825181338
499205,205,3,22/10/2014,823,1,1,0,1,8329.894158398907
197329,573,7,17/02/2013,0,0,0,0,0,0.0
343824,804,5,18/01/2013,416,1,0,0,0,3843.3313163723215
609826,856,3,09/01/2013,952,1,1,0,0,8522.633688586124
339822,252,3,30/01/2013,709,1,0,0,0,5861.543590462243
74602,457,3,21/05/2014,410,1,1,0,0,5580.113265766937
449064,665,6,14/03/2015,753,1,0,0,0,6181.21434538241
102407,422,3,06/03/2013,494,1,1,0,0,5874.788615524594
259790,57,1,25/02/2013,844,1,0,0,0,6894.975830777839
18737,125,2,30/07/2013,1818,1,1,0,1,14209.22941587097
136994,947,4,04/09/2014,997,1,1,0,1,9156.039300524571
225299,279,7,22/09/2013,0,0,0,0,0,0.0
230115,156,3,04/02/2015,702,1,1,0,1,7471.307473691762
395685,869,7,01/06/2014,0,0,0,0,0,0.0
587529,234,3,04/12/2013,1147,1,1,0,0,10158.806347326376
184611,123,1,17/03/2014,1314,1,1,0,0,11194.305520293477
31771,640,5,07/03/2014,950,1,1,0,0,8595.474236067152
640775,110,1,14/01/2013,581,1,0,0,0,5254.140929908841
507006,733,1,06/10/2014,3555,1,1,0,1,24958.338258167554
134574,808,2,12/05/2015,606,1,0,0,0,5648.374781107181
221934,914,1,09/09/2013,1406,1,1,0,0,11689.3135314096
297296,393,3,02/01/2013,474,1,0,0,1,4444.9311747755855
382099,902,7,05/01/2014,0,0,0,0,0,0.0
552080,441,4,27/02/2014,533,1,0,0,0,4865.773770024825
140685,391,7,01/09/2013,0,0,0,0,0,0.0
419236,798,5,11/01/2013,984,1,1,0,0,8569.543250052491
672815,798,6,10/08/2013,343,1,0,0,0,3553.0518105138326
136295,637,2,31/03/2015,648,1,1,0,1,7200.869399986463
625267,621,2,14/10/2014,745,1,0,0,1,6584.246250101307
703298,44,1,02/02/2015,835,1,1,0,1,8448.86587562086
595487,1008,1,07/01/2013,888,1,1,0,0,8268.237602548383
515101,868,2,05/11/2013,614,1,1,0,0,6882.59794109076
702585,695,1,12/05/2014,432,1,0,0,0,4543.8597192905145
598063,107,4,27/06/2013,796,1,0,0,1,6539.845008414821
619523,916,7,18/05/2014,0,0,0,0,0,0.0
306390,554,6,29/03/2014,440,1,0,0,0,4163.883694343269
435450,319,7,07/04/2013,0,0,0,0,0,0.0
150532,448,5,10/07/2015,661,1,0,0,1,5907.628749748168
403221,886,4,10/10/2013,650,1,1,0,0,6911.005043353536
703213,86,7,26/07/2015,0,0,0,0,0,0.0
243491,955,1,07/01/2013,500,1,1,0,0,5924.482646364602
522874,480,4,22/08/2013,553,1,0,0,0,5034.511076410534
455877,522,7,01/09/2013,0,0,0,0,0,0.0
652038,498,1,10/02/2014,888,1,0,0,0,7234.491414962395
559612,989,6,20/07/2013,401,1,0,0,0,3848.994426217105
502957,170,4,23/01/2014,459,1,1,0,0,5707.704933443456
207079,864,7,10/08/2014,0,0,0,0,0,0.0
701479,506,3,05/03/2014,1082,1,1,0,0,9570.145186018315
378895,512,7,08/02/2015,1385,1,0,0,0,9918.526606296655
39102,901,4,02/01/2014,707,1,0,0,1,5850.037130526383
189980,624,6,13/12/2014,510,1,0,0,0,4869.986355917179
55627,136,1,13/04/2015,539,1,1,0,0,6671.487867884396
440244,854,6,16/11/2013,914,1,0,0,0,7108.845811325824
393373,806,1,06/01/2014,0,0,1,a,0,0.0
168711,1085,2,12/03/2013,704,1,0,0,0,5846.434149933397
426376,1068,4,30/04/2015,434,1,1,0,0,5675.212471095845
550128,770,4,19/03/2015,819,1,1,0,0,8012.077167570766
428101,884,5,25/10/2013,733,1,1,0,0,7344.154223715479
111192,95,5,27/09/2013,1005,1,1,0,0,9074.025428198278
